,time,mag,magerr,filters,username,instrument
0,51.92428240040317,17.663906,0.04962201,g,N/A,ZTF
1,51.88340280018747,16.570566,0.04649233,r,N/A,ZTF
2,51.87619210034609,16.654652,0.03804609,r,N/A,ZTF
3,49.90285880025476,16.530178,0.035274614,r,N/A,ZTF
4,49.90238430025056,16.549694,0.031050835000000002,r,N/A,ZTF
5,49.875717600341886,17.47737,0.062254682000000006,g,N/A,ZTF
6,46.94638890028,16.496794,0.09830823,r,N/A,ZTF
7,46.88173610018566,17.200739,0.09297551,g,N/A,ZTF
8,41.92449070001021,16.832142,0.044826906,g,N/A,ZTF
9,37.9236921002157,16.277424,0.036326792000000004,r,N/A,ZTF
10,37.92322920029983,16.30238,0.040223837000000005,r,N/A,ZTF
11,35.941979200113565,16.343311,0.03712194,g,N/A,ZTF
12,35.941516200080514,16.336403,0.035610866000000005,g,N/A,ZTF
13,35.902442099992186,16.24827,0.03562047,r,N/A,ZTF
14,35.87885420024395,16.233667,0.035166588000000006,r,N/A,ZTF
15,33.986932900268584,16.167664,0.029490106000000002,g,N/A,ZTF
16,33.986458300147206,16.162828,0.033964097,g,N/A,ZTF
17,31.987210600171238,16.09469,0.033828404,r,N/A,ZTF
18,31.986747700255364,16.093788,0.03147264,r,N/A,ZTF
19,30.00937500037253,15.894775,0.03297416,g,N/A,ZTF
20,30.007013900205493,15.823917,0.025898417,g,N/A,ZTF
21,29.94831020012498,15.986005,0.033642333,r,N/A,ZTF
22,29.931875000242144,16.02705,0.037042502000000005,r,N/A,ZTF
23,27.987025500275195,15.714835,0.029745596000000003,g,N/A,ZTF
24,27.986550900153816,15.676809,0.043225203000000004,g,N/A,ZTF
25,27.955960600171238,15.859241,0.02550268,r,N/A,ZTF
26,27.955486100167036,15.854669,0.038599603,r,N/A,ZTF
27,26.01111110020429,15.638571,0.023936925,g,N/A,ZTF
28,26.007337999995798,15.572917,0.028859160000000002,g,N/A,ZTF
29,25.984629600308836,15.70085,0.031041514000000003,r,N/A,ZTF
30,24.04862270038575,15.449788999999999,0.042761099999999996,g,N/A,ZTF
31,23.983078700024635,15.617056,0.027804427000000003,r,N/A,ZTF
32,23.965914300177246,15.563746,0.037683755,r,N/A,ZTF
33,23.924710600171238,15.527286,0.02309065,g,N/A,ZTF
34,20.98467590007931,15.529158,0.03373348,r,N/A,ZTF
35,20.984213000163436,15.495589,0.02805443,r,N/A,ZTF
36,20.92295140028,15.408206,0.025025975000000002,g,N/A,ZTF
37,18.06626160023734,15.275264,0.043086976000000006,g,N/A,ZTF
38,16.007789300289005,15.464772,0.033395164000000005,r,N/A,ZTF
39,15.945752300322056,15.324425,0.02750419,g,N/A,ZTF
40,15.050208300352097,15.514108,0.025635509,r,N/A,ZTF
41,13.922407400328666,15.413463,0.02363374,g,N/A,ZTF
42,13.067951400298625,15.597984,0.029210066000000003,r,N/A,ZTF
43,11.007939800154418,15.503386,0.030779932000000003,g,N/A,ZTF
44,10.985810200218111,15.800561,0.034751225000000004,r,N/A,ZTF
45,9.947754600085318,15.658552,0.03337595,g,N/A,ZTF
46,7.984895800240338,16.114891,0.03403387,r,N/A,ZTF
47,5.048819400370121,16.654419,0.044146556,r,N/A,ZTF
48,4.010648100171238,16.992743,0.04423874,r,N/A,ZTF
49,2.006805600132793,17.595469,0.07273871500000001,g,N/A,ZTF
50,0.09532409999519587,18.641567,0.12742308,r,N/A,ZTF
51,0.05024310015141964,18.623594,0.09555092500000001,r,N/A,ZTF
52,0.028159700334072113,18.640535,0.10354963,g,N/A,ZTF
53,0.0,18.679516,0.10442434,g,N/A,ZTF
54,5.624976848252118,16.31128980874312,0.029336396561897918,R,Team,ZTF21absvlrr
55,5.633668977767229,16.470917331081885,0.03406801946883844,R,Team,ZTF21absvlrr
56,5.133831014856696,16.508747333835984,0.04585236706164014,B,Noysena,ZTF21absvlrr
57,5.146724533289671,16.589705553081163,0.02699509784436149,R,Noysena,ZTF21absvlrr
58,15.711967588867992,15.475392389196507,0.06396602521220654,R,Popowicz,ZTF21absvlrr
59,5.63113425578922,16.409303080898912,0.03576588179511584,R,Team,ZTF21absvlrr
60,5.624976848252118,16.31128980874312,0.029336396561897918,R,AbastumaniTeam,ZTF21absvlrr
61,5.624976848252118,16.296683943644325,0.03145686597486589,R,Team,ZTF21absvlrr
62,5.159814811311662,16.557714217980987,0.16589256100855196,I,Noysena,ZTF21absvlrr
63,1.6733680521138012,17.692805231587247,0.030003184139531715,R,Leonini,ZTF21absvlrr
64,5.6370486076921225,16.410056774040385,0.033831041384937754,R,Team,ZTF21absvlrr
65,5.631979163270444,16.39536112280604,0.03269094215678734,R,Team,ZTF21absvlrr
66,0.9799537002108991,18.094259036009092,0.10123126274526625,R,Taylor,ZTF21absvlrr
67,5.627800922375172,16.332952696320085,0.03249278781651344,R,Team,ZTF21absvlrr
68,5.630289348307997,16.43999783854288,0.03427008072848895,R,Team,ZTF21absvlrr
69,5.635358792729676,16.39718936210369,0.033273698003945806,R,Team,ZTF21absvlrr
70,5.629444440826774,16.37462448877553,0.03256941130826271,R,Team,ZTF21absvlrr
71,5.638738422188908,16.43811517348366,0.040727671704537546,R,Team,ZTF21absvlrr
72,15.707129626069218,15.52540021128138,0.0898710951833509,V,Popowicz,ZTF21absvlrr
73,0.9664699039421976,17.56183412284566,0.150750559695605,I,Taylor,ZTF21absvlrr
74,5.636203700210899,16.430162895303937,0.035145106602067634,R,Team,ZTF21absvlrr
75,14.714988422580063,15.4920071916141,0.07158198870425862,R,Popowicz,ZTF21absvlrr
